filename	tile_size	pattern_width	rotations	output_size	ground	attempt_limit	output_periodic	input_periodic	location heuristic	choice heuristic	global constraint	backtracking	attempts	time_start	time_adjacency	adjacency_duration	time solve start	time solve end	solve duration	pattern count	choices	wave	backtracks	propagations	outcome	
extrapolate_1a	1	1	7	(48, 48)	0	10	False	False	entropy	weighted	False	False	1	1667351.0427716	1667351.0706847	0.0011030999012291431	1667351.0717878	1667352.2235349	1.1517471000552177	2	2304	2304	0	4608	success	
