filename	tile_size	pattern_width	rotations	output_size	ground	attempt_limit	output_periodic	input_periodic	location heuristic	choice heuristic	global constraint	backtracking	attempts	time_start	time_adjacency	adjacency_duration	time solve start	time solve end	solve duration	pattern count	choices	wave	backtracks	propagations	outcome	
Colored_city	1	3	7	(48, 48)	0	10	False	False	entropy	weighted	False	False	1	186344.4965357	186352.5946944	0.003516600001603365	186352.598211	186402.1264254	49.528214399993885	108	256	256	0	512	success	
