filename	tile_size	pattern_width	rotations	output_size	ground	attempt_limit	output_periodic	input_periodic	location heuristic	choice heuristic	global constraint	backtracking	attempts	time_start	time_adjacency	adjacency_duration	time solve start	time solve end	solve duration	pattern count	choices	wave	backtracks	propagations	outcome	
Flowers	1	3	7	(48, 48)	0	10	False	False	entropy	weighted	False	False	1	185555.9667126	185566.123037	0.0019394999835640192	185566.1249765	185665.7662529	99.64127640001243	212	522	522	0	1044	success	
